RevId,firstname,helpfulVotes,totalVotes,RevText,rating,RevTitle,Unix.RevTime,month,year,Category,gender,genderprobability,female,male,helpfulnessT,reviewwords,titlewords
A3JM90C5FM47I2,richard,0,1,"Absolutely my favorite men's cologne of all time.  Has a clean, light sent that reminds me of the ocean.  I've received many compliments when wearing this cologne.  For some reason, though, this cologne is getting harder and harder to find..",5,It doesn't get any better than this...,1391817600,2,2014,Beauty,male,1,0,1,0,40,7
A231IG5E5OCLYZ,garrett,0,1,Not the scent for me. I was highly disappointed in the bond number 9 fragrance co. for releasing this product.,2,gmune,1393372800,2,2014,Beauty,male,1,0,1,0,20,1
A3S9QDYYLHSVFU,chuck,0,1,"Don't know why the tepid ratings for this. It's a good product, good lather, leaves a nice feel to your hair. I like most of the American Crew products I've tried. I'll buy another bottle of this when it starts to get low.",4,Good Shampoo,1392163200,2,2014,Beauty,male,0.99,0,1,0,43,2
A2HW4QIXNCZKR0,brian,0,1,"Great smelling perfume, one of my favorites!!! I love the lotion too, and it's affordable too!I am done reviewing this lol but it says that I have to write more ok I can stop now!",5,LOVE THIS PERFUME!,1392508800,2,2014,Beauty,male,1,0,1,0,35,3
A2IK1ZVV14BYOW,marcelo,0,1,"I love this perfume, the smell is strong and pleasure. Excellent scent! A very striking, exotic aroma ... Hard to describe!",2,the best perfume in my opnion,1393372800,2,2014,Beauty,male,1,0,1,0,21,6
AMAY3LKRLUOPH,thomas,0,1,She says it was perfect .normally she complains about the items i get .thanks amazon . I am now out of dog house,5,Out of the dog house,1391904000,2,2014,Beauty,male,1,0,1,0,23,5
A2H9VAD8XJPD4M,gary,0,1,"This generic form of A-mantle is okay, but not as fantastic as the brand of.  I had trouble finding the brand A-Mantle, (that I have used for over 5 years), so opted for this generic.  It doesn't go on as smooth as the A-mantle.  Also, it must not have as much as the ingredient that helps to heal, as the brand has.  This was an expensive product.  I could have purchased any much cheaper hand cream, with the same results.  I would not buy this product again.",1,just a plain old 'very expensive' handcream,1391212800,2,2014,Beauty,male,1,0,1,0,87,7
A2S7VIEU3KY73R,juan,0,1,when i open it the cologne was actually all over the packaging it was all messy and when i open it my hands smell all day also the smell is not that great.,2,the price is good,1392076800,2,2014,Beauty,male,0.99,0,1,0,33,4
A3BH5E1149JN2T,mark,0,1,"The best soap ever. Refreshing and a little goes a long way. Best in the Summer and in warm climates and not as much in this 10 degree weather, but summer is just around the corner.",5,So fresh and So clean,1393545600,2,2014,Beauty,male,1,0,1,0,36,5
A1XA6AOQE5JKMO,nicholas,0,2,Again my hubby bought this for me as a stocking stuffer and it gets really hot fast burnt my finger(ouch),4,iron,1392422400,2,2014,Beauty,male,1,0,1,0,20,1
A2WER2MJZHOZCC,james,0,2,The smell of this pomade is too strong. Couldn't wait to wash it out of my hair. Have been using Suave pomade but it is being discontinued and getting harder to fine. This expensive crap is replacing it.,1,Won't buy this horrible stuff again,1392336000,2,2014,Beauty,male,0.99,0,1,0,38,6
A14FZVIMOIU3L7,john,0,1,We bought this for our daughter for christmas and she loves it plus we spent alot less than in the department stores.,5,Great price on line,1391817600,2,2014,Beauty,male,0.99,0,1,0,22,4
AVLA7TRDZPKMT,patrick,0,2,"i am guessing that some  up scale Arab shop went threw there inventory and put this item in a box .then sold it to amazon i had purchased a smaller bottle from norstrom prior , and comparing the 2 my bottle did not come with Arabic writing inside the box,and seamed to last a lot  longer mind ya they are booth the edp millesec,maybe they removed this item from there shelf after a period of time, and not to loose profit drop, it back on the  market to make a few bucks rather then destroy it if the price came down it makes a good toilet water i contacted creed ,and received a prompt call back. amazon is not a authorized seller of there product !and i was told that my guess was probably dead on!! shame on amazon for raking in such amount for this item considering its probably a 3 rd of the strength never again  buyer beware",1,wow i should have listen to the review,1393545600,2,2014,Beauty,male,1,0,1,0,160,8
ATQIPK6F4MTSE,byron,0,1,The one that My Wife was looking for. I have rcomended for lots of freineds and the loved it quite bit.,4,Very good,1393027200,2,2014,Beauty,male,1,0,1,0,21,2
A2OGXNFI48T7P4,mike,0,1,"In the photos, the ingredients clearly list seaweed thickening agent as the second ingredient. That is the product I wanted. Toysngames sent me one that deceptively has the same bottle but upon further investigation, the ingredients are Aloe followed by glycerin, which is not what I want.",1,Toysngames sells the wrong product,1393113600,2,2014,Beauty,male,1,0,1,0,47,5
A27MFB4U3XC6SU,stephen,0,1,"It does not smell that good to me.I had read reviews that recommended it, but I was very disappointed by smell.",3,Not the Best,1392163200,2,2014,Beauty,male,1,0,1,0,21,3
A2LY8P8SUU8RET,charles,0,1,After 5 weeks of using Skin exposed my face still has acne and spots on it. This product doesn't work unfortunately I will have to go else where.AA male,2,Doesnt work,1391904000,2,2014,Beauty,male,1,0,1,0,29,2
ATQIPK6F4MTSE,byron,0,1,The one that my wife was looking for. I have rcomended for lots of freineds and the loved it quite bit.,3,very good,1393027200,2,2014,Beauty,male,1,0,1,0,21,2
A3A191JQ17FVHY,henry,1,9,"I had hours of problems setting up an MS account, even decided to try and return the product (but I had opened it).  I started anew the next day and finally got on.  It took an entire day to download and install.  Next time, I will buy a new laptop!",2,difficult to download,1389571200,1,2014,Beauty,male,1,0,1,0.111111111,50,3
ACUM756JRJRQ9,nicholas,1,8,"Rogaine isn't bad but I am. Who wants to have a ritual they have to do twice a day just to have hair? I'd rather just be bald and be able to say that I don't put tingling cream on my head because I want to pretend I'm still young.I'm not young and I never will be again. Why do I want to be? I hated being young. I was miserable. I am actually much happier now. Rogaine didn't bring me happiness but it's for a different sort of person, you know, a much more terrible person.",2,What was I thinking? I'm so stupid and now I'm bald too.,1391472000,2,2014,Beauty,male,1,0,1,0.125,97,12
A1ALJG8MCR6YSU,john,1,5,"It definitely shrunk my pimples but I was only able to use it for 2 days because the bottle slipped off my sink and broke on the hard tile floor :( darn you glass bottom!! It's a great product inside though -- a little weird, since you cant mix it. Maybe just get something from your dermo.",3,Worked great but...,1391731200,2,2014,Beauty,male,0.99,0,1,0.2,57,3
A3A52H0MTC3GL8,vivek,1,4,"just smells as alcohol , i have used the sandal based  based version that was good , so thought will try this one also, but dissaapointed.",2,Not  as expected may be i received counterfeit product.,1391558400,2,2014,Beauty,male,1,0,1,0.25,26,9
A2YPEKUF3T0B45,adam,1,3,"I'm sure it must have the advertised amount of Magnesium Chloride, but it tastes so bad that it is very difficult to swallow unless it is mixed into something.",3,"Arrived as advertised, but tastes aweful",1390348800,1,2014,Beauty,male,1,0,1,0.333333333,29,6
A2NP68UOHYRII7,joshua,1,3,Test the soap on your face before using it to shave. Ended up having a sever allergic reaction to the soap.,1,Test before using: Alergic reactions,1391731200,2,2014,Beauty,male,0.99,0,1,0.333333333,21,5
A277P3VBTYVQ41,george,1,3,"Not purchased this Cologne before - blind purchase.  Very pleasant, I will keep and use.  I love all of their shave products. . . . Shave creams and soaps are to die for. . . . transaction - short, sweet, hassle free with quick delivery.  As it should be.  Still p*ssed that I have to pay sales tax on top of everything else.",5,1st time Cologne purchase,1391212800,2,2014,Beauty,male,0.99,0,1,0.333333333,63,4
A1TCA68MQDTZ7K,manuel,1,2,"I figured upon arrival I would get something  that was either too cold or so bad that it coudln't be worn to sleep.I was so wrong, the reviews on here are spot on, this thing is great.. for the price it's amazing. Feels great on the eyes. Light is no longer a problem and fits the face perfectly, the strap does come loose but doesn't change the way it holds the mask on your face.Anyone looking to relieve puffiness, headaches, this mask is great to own! - Please don't buy those fake gel masks you see sold... when you put those in the freezer.. it's so cold you will irritate your skin, plus most are made of latex and this is latex free!This is money well spent.Hope this helps someone out!",5,THis is the real deal,1389398400,1,2014,Beauty,male,1,0,1,0.5,131,5
A3DT023MCV6VYH,mark,2,4,This product has a zipper opening but no inner lining! My young daughter innocently opened it and it made one of the biggest messes I have ever seen. 100's of tiny flax seeds were everywhere. Either it should be sewn shut or it should have an inner pouch.,1,Don't buy if you have children!,1389052800,1,2014,Beauty,male,1,0,1,0.5,48,6
A2P8T5JBCEHVHZ,rob,1,2,it smells good ....... but it wont last more than one hour maybe .... anyway the price is kind of cheap but you can do better,2,wont last,1388880000,1,2014,Beauty,male,0.99,0,1,0.5,26,2
A124L6O3MO6Z4F,captain,1,2,Nice perfume however package was not sealed?!clear wrapper was open seemed like a red flag. Please notify this supplier thanks,3,Perplexing,1391126400,1,2014,Beauty,male,1,0,1,0.5,20,1
A2YXGZPAX0FL7V,rick,1,2,"Bought this for my son and it works great!!  We've tried just about every over the counter acne treatment with little to no success.  After a little research, we found this on Amazon and decided to give it a try.  After only two days of starting treatment, my son's acne has cleared up.  Excellent product!!",5,Works Great!!!!,1389571200,1,2014,Beauty,male,1,0,1,0.5,55,2
A1AC2YXRYURSBD,alexander,1,2,Petroleum based glue! Makes your hair feel like sticky crud. Will *not* work if you have lots of hair as it is too thick to spread evenly.,1,It's Petroleum Jelly for Your Hair,1389657600,1,2014,Beauty,male,1,0,1,0.5,27,6
AWEWH7NHXJWEZ,ronald,1,2,"First off, I discovered it has GLITTER in it. Sparkles, or something. I held my arm up to my kitchen light and low and behold. I'd put it on my legs too right after exfoliating in the bath, and sparkles there as well. Then I held up the lotion nozzle to the light. Yup, glittery sparkles. I understand it's a tanning 'glow' lotion, but..Sparkles? For real?",2,Glitter in it!,1389225600,1,2014,Beauty,male,1,0,1,0.5,66,3
AWW1C2UM2V3KP,joe,1,2,I've been using the 5% Minoxidal solution for about ten years I'm un my late sixties. Both my brothers are bald but my full head of hair is still on my head.Use it everyday without fail and it will work for you.,5,Works but got to use it everyday,1391040000,1,2014,Beauty,male,0.99,0,1,0.5,42,7
A12R0KNJTK893I,keith,1,2,"This product does exactly as it states to do.I recommend it for anyone with red hair or who wants red hair. My wife's hair is unnaturally red, so it works well for her. I am unsure how useful or effective this product would be for someone with naturally red hair; I assume it would be unnecessary.",5,Works Well - Wife Loves it,1388707200,1,2014,Beauty,male,0.99,0,1,0.5,56,6
AAYXA4CYNK20C,manny,1,2,"I was expecting to see some changes on her face, unfortunately there is none. Maybe I set expectations to high for the product. What  she may need is a miracle not lotions. For some it may work...but do not wait till she is to old, it will be a waste.",1,What a fiasco,1389225600,1,2014,Beauty,male,1,0,1,0.5,50,3
AJZ5QL6AGWMBZ,lucas,2,4,"I bought this product thinking it's price meant it would work well. Instead, it burned the skin off my face leaving a giant scab on the side of my face. I have tried many different products for my acne and this is definitely the worst one I've ever used.",1,DON'T USE THIS PRODUCT!!!,1390176000,1,2014,Beauty,male,1,0,1,0.5,49,4
A3BG0YA4UAPKNT,kyle,1,2,"When my 1 year-old developed KP on his cheeks and arms, we searched long and hard for a product that would work on his sensitive skin.  This product is amazing!  I've used it regularly on my son's face and arms for two years and it has kept his keratosis pilaris at bay.  It smoothes the bumps and alleviates the associated redness that my son had on his cheeks. Can't say enough good things about KP Duty!",5,Amazing on toddler's KP,1388707200,1,2014,Beauty,male,0.99,0,1,0.5,76,4
A3AGN45SVV0K6L,kevin,1,2,"I have naturally fizzy hair that LOVES heat! Usually when I finish blow drying I HAVE to either straighten or curl the frizz out, I used this this morning after my Paul Mitchell Awapuii shampoo and OH MAN! Before I blow dried I did spray my hair with Treseme's Keratin Smooth heat protector and the end result was amazing! I didn't have to curl it, I did because I wanted that volume, but on a day when I'm running late I would not have to do anything but blow dry! My scalp feels cool and I didn't have my usual sprinkle of dandruff on my shoulder after I was done styling. I highly recommend this conditioner, it's better than any dandruff control hair product I've tried...and I've tried them ALL!",5,I have finally found the conidtioner that is perfect for my hair!,1390953600,1,2014,Beauty,male,1,0,1,0.5,130,12
A2LWI7KTJJFJT,jon,1,2,Equate Hair Regrowth Treatment did not regrow hair. It actually caused significantly MORE HAIR LOSS.Very disappointed in this product. Would not recommend.,1,Had the Opposite Effect,1388880000,1,2014,Beauty,male,1,0,1,0.5,22,4
AWIYXSFGYRS9Q,donald,1,2,My son asked for this product for Christmas because it works so well and so I got the best price and deal right here on Amazon.com! always the best products at the best prices!,5,gift for son!,1390262400,1,2014,Beauty,male,1,0,1,0.5,34,3
A166BSIO2I9LE,joe,1,2,"Prior to trying this I had never used a face mask.  I chose this brand after surfing around and realizing that I didn't know what I was looking at/for. I used this product once or twice a week and noticed improvement after a couple of uses.  Be sure you apply to your skin while still damp to avoid problems spreading it around. I usually left in on for about 30 minutes and then washed of with warm water while gently scrubbing in circles. Follow up with a moisturizer and your face will feel great!Better looking skin, smaller pores, great fresh feeling afterwards. Would both purchase again and recommend. Decinitely worth the money spent.",5,"Purchased on a lark, ended up loving it.",1389484800,1,2014,Beauty,male,0.99,0,1,0.5,113,8
A268ZCT7G3T60M,michael,1,2,"Returned product. Advertised as 6.7 oz. Received 3.1 oz.Contaced merchant who said I could return for credit, which I did. No offer to fullfil as stated. Still waiting for credit to appear on my next credit card statement.",1,Disappointed,1390780800,1,2014,Beauty,male,1,0,1,0.5,38,1
A1VGT7MHAC6RRM,thomas,1,2,This fragrance is very subtle and yet very classy. I use it during the day and even use it in my car through the cabin filter. Lasts about 4-5 hours.,5,classy subtle scent,1389484800,1,2014,Beauty,male,1,0,1,0.5,30,3
A1RGWJ2BSR57VA,steve,1,2,Not happy with the fragrance or its ability to hold.  I'm back to VO5 and this stuff is in the garbage.,2,"Nope, Not a Buy Again",1392163200,2,2014,Beauty,male,1,0,1,0.5,21,5
A1M6VMNY57CV4,jack,1,2,I dont like this soap at all. I was expecting a mild scent like the original dove soaps. This one's soooo heavy on the perfume. Would return if I could.,1,Dove mens care,1392422400,2,2014,Beauty,male,0.99,0,1,0.5,30,3
A3LN6N2ACEFQB3,justin,1,2,"I bought this product from Costco and returned it the next day. Oh my gosh, Aquaphor ointment even less greasy than this. Maybe it's good for night eye cream, but super greasy for face as undermakeup.",1,Extremely greasy - Not for face,1392854400,2,2014,Beauty,male,1,0,1,0.5,36,6
A1N44JF7B1Y35M,travis,1,2,"This has become a new holy grail product for me, I will be buying this again when I run out, if I ever run out this is a lot of product. You only need a teaspoon of the clay, and a teaspoon of vinegar, I used Braggs vinegar. The mask feels nice on your face, it gets really tight. It will cause reddening, but it says that on the package and it's normal. After you use this, you will need a good moisturizer, it cleans out your pours and dries your face a bit. I use Argon oil after I use this, it leaves my face feeling clean and nice. The redness goes away after about 10 mins, and your skin will look and feel great. I totally recommend this product!!!",5,This is amazing!!!,1393286400,2,2014,Beauty,male,1,0,1,0.5,131,3
A19KZTF7MK04JF,john,1,2,"Like so many old time users, I must agree, this is not the formula used in the '60s. Watered down, I do not recommend.",2,Not the same,1392681600,2,2014,Beauty,male,0.99,0,1,0.5,24,3
A1PAQE2HM0WR5Y,clark,1,2,"I love this product because once I put it on my hair, it soften the hair, more easy to comb out the kinks. Will recommend...",5,beautiful,1391990400,2,2014,Beauty,male,1,0,1,0.5,25,1
AMB0D0SY7GFBW,jeffrey,2,4,This item seems diluted and does not meet the standard of Nautica Voyage by Nautica for Men.  I previously purchased Nautica Voyage (in the past 2 years from a department store) and still have some of the product.  I compared the recent purchase of NV that I received from my AMAZON purchase with the same product purchased from a department store and found the AMAZON NV to have a faint fragrance and essentially not be the same product that I had purchased from the department store (Although the name is identical).  I am disappointed and this makes me suspicious of online products and hesitant to make similar future purchases online.  Maybe it makes me suspicious of the quality of Nautica Voyage?  Either way - something is not consistent.,1,Seems diluted for Nautica Voyage by Nautica for Men.,1393027200,2,2014,Beauty,male,1,0,1,0.5,128,9
A2VNDK1Y0VSRB2,bruce,1,2,This is by far my favorite way to apply liquid foundation. It makes it so beautiful and seamless. You don't have to worry about brush strokes or an uneven finish. It makes your skin looked airbrushed and perfect. It's great for apply under eye concealer as well. This is a great buy on Amazon. It's normally a lot more for two sponges at Sephora and it doesn't include the cleanser. The cleanser is really nice but I do not like the package. I normally love that type of bottle but it's really difficult to get the product onto the sponge. I normally have to push the pump down with my fingers and then flip the bottle over so the gel can slide onto my hands. Other than that this is a definite buy!,5,My Favorite Way to Apply Liquid Makeup,1391212800,2,2014,Beauty,male,1,0,1,0.5,133,7
A1IM6B12DGJY0Y,clint,1,2,"My wife used Bio-oil through her entire pregnancy twice daily. At 36 weeks, she got 20+ stretch marks on her lower abdomen and also got PUPPS at the same time. It was helpful for reducing itching, but is not a remedy for stretch marks.",2,Did not stop stretch marks,1391385600,2,2014,Beauty,male,1,0,1,0.5,44,5
A2UYUQCBFV9D5S,robert,1,2,I have been using different products as this for sometime and I have grown to like this one because it has a little tackiness to itso you can style as you want without much difficulty. I do sort of a little bit of the messy hair look with this.  I would recommend this product.,5,RJM,1392595200,2,2014,Beauty,male,1,0,1,0.5,54,1
A1HRX82TU8J73K,william,1,2,Nothing but baking soda in this product so it ONLY cleans while not adding any synthetic chemicals to your skin while the pores are warm and more prone to absorbing stuff.  Also consider non-toxic shampoos like the Jason product line to keep from lathering your hair and scalp with synthetic toxins found in most commercial shampoos.,5,love this non-toxic soap,1392163200,2,2014,Beauty,male,1,0,1,0.5,56,4
A221MKMM23JH4A,victor,1,2,This was advertised as a pack of 6. I received only one jar of Udderly Smooth Cream. The company needs to change iterroneous description.,1,Not a pack of 6,1393545600,2,2014,Beauty,male,1,0,1,0.5,24,5
A3BHZ1WX62M1C7,joshua,3,5,"I have just opened the shampoo. I realize that it is past the return time. I do want to know if there is anything that can be done though. There is something wrong with the shampoo. It smells like chemicals, as if it has been tampered with. I am very familiar with the &#34;Oribe&#34; scent/smell, and this is not it. I have never had an issue like this before. It never occurred to me to check the shampoo for authenticity. I usually purchase ahead of when I need it so I will have it on hand. Extremely disappointed that this has happened. The shampoo is very costly and I would like the company to be held liable for it.",1,Something wrong,1393200000,2,2014,Beauty,male,0.99,0,1,0.6,119,2
A27QU13N3DAQOD,tom,3,5,"Arbonne does not authorize the sell of their products on Amazon. You may not be dealing with a very honest seller, who may not be selling you the original Arbonne product. That is too high a risk for this kind of money and on a product you will be applying to your face. If you wish to continue to save a few bucks, I caution you to reconsider.",1,Do not buy Arbonne from third party. Visit the Arbonne website or contact an independent consultant near you.,1392076800,2,2014,Beauty,male,1,0,1,0.6,68,18
A2U6FK9TPC3PH,will,7,11,I verified that this is indeed a FAKE brand copy of egyptian magic. Even if yours does say the right label. The only way to tell is on the bottom there is a use by date that is on all of them however the real one above the use by has 0000 on top of the use by date and this one does not and is also really faint. I bought this from here and from a real seller because I was bewildered with the difference in price. You can also tell the difference by the inside. When  you open them; the real one has almost a matte finish to it and is SOLID. This one is shiny and greasy and because of prime when it got here first I made the mistake of using it and my skin is all dry and scaly despite all the grease. DO  NOT BUY.,1,FAKE,1390953600,1,2014,Beauty,male,0.99,0,1,0.636363636,151,1
A1BF51C1UTBLZY,steve,2,3,"I have curly, frizzy but not coarse hair and I've been straightening my hair forever.  My Herstyle dryer fell and broke apart, so I invested in this Babyliss due to all the great reviews.  SO disappointed!! Does dry quickly, BUT leaves my hair very frizzy and lifeless. About the same quality as the Conair you can get for $30 at CVS. Returning. Will be trying FHI nano next...",2,Mediocre,1388880000,1,2014,Beauty,male,1,0,1,0.666666667,68,1
A2IYOR5Z22ZM1I,brian,2,3,Hemp Lavender - using it as a bath soap mixed 30 - 70 with DI water.  I have had sensitive skin all 35 years of my life.  No problems with this soap.  I feel clean after showering.  I remember all those hippies at UofM using this stuff... Those were some smart hippies! :),5,Great scent,1389225600,1,2014,Beauty,male,1,0,1,0.666666667,53,2
A3RPL1I3NLT7G1,henry,2,3,I have &#34;dirty blonde&#34; hair and need something to help enhance my color and rid it of that mousy look. I typically use &#34;Sun- in&#34;... but that is pretty hard to come by during a Cleveland winter and I feel as though it is not good for my rather fine hair texture.This product lightens my hair subtly and produces that blonde color I love and leaves it feeling very healthy.Just go ahead and buy it.,5,Great product,1389484800,1,2014,Beauty,male,1,0,1,0.666666667,75,2
A9P9ZE2HFH67D,ryan,2,3,"I decided to buy this for my wife because it has fairly good reviews when her hair iron burnt out.  She originally had a Chi.  Unfortunately this is nothing like the Chi, it takes much longer, doesn't have as good of a finish... overall very disappointing.  The unit we were provided may just be weak or not working properly since deliver..but regardless I wouldn't recommend.",1,Doesn't keep up with high tier competition,1389657600,1,2014,Beauty,male,0.99,0,1,0.666666667,65,7
A3T9ZCEU36CPDE,charles,2,3,"It makes me anxious and skeptical to read about acne treatments that have a high percentage of positive results, because I am optimistic that a product can help me too, and yet I have been through this rigmarole too many times. I am 25 years old, and I have struggled with my skin since I was about twelve. I've tried Proactive, Mario Badescu, black soap, and plenty of drugstore products to treat my acne, but none of it ever made much of a difference. I started using the face wash in August 2013, which I noticed greatly decreased the number of breakouts I was having but didn't completely take care of the problem for consistently clear skin. For my husband, however, the face wash alone does the trick (better genes, apparently). About a month later, I ordered the basic acne treatment kit from the website (it's cheaper there) and have never been happier with the results of a product. Not only is it very mild on my sensitive skin, but it also feels healthy AND like it's actively working. I love the washcloth, as it gently exfoliates my skin. I can't emphasize enough how positive I feel about this product. For those of you who have a lifelong struggle with acne, there is nothing like finding a product that actually works. I'd practically pay any amount necessary to have clear skin. I am incredibly thankful that I found this. It also has top ratings for skin care, which is how I found it on Google. Please give the whole kit a chance.",5,It actually works.,1388620800,1,2014,Beauty,male,1,0,1,0.666666667,262,3
A1V6U7BHLFA7PS,craig,2,3,"Got this yesterday, becaise they say it is retractable, there is no way I can get this into the handle without damaging the holder, and then I might never get it back out again. Wished I spent the few dollars more and got the other one I was looking at.",2,Says it retracts?,1393286400,2,2014,Beauty,male,1,0,1,0.666666667,50,3
A3E2UMKZO8VLWI,stephen,2,3,"I recently switched from an apparently soon to be extinct brand to Axe Whatever Messy Look Paste. The result was nothing short of surreal. People who had ignored me in the past begand to praise me and my new look.  One even went so far as to say, &#34;I love your hair. It looks like Boyd Crowder's (Walter Scoggins) on the popular TV show, Justified.&#34;  She also seemed to imply that Axe Paste had, inexplicably, improved my vocabulary to the point that it was &#34;near Shakesperian,&#34; also like Justified's bad boy, the aforementioned Boyd Crowder.",5,Who Would Have Ever Thought?,1393027200,2,2014,Beauty,male,1,0,1,0.666666667,95,5
AJ97PE4UGY5D,francisco,2,3,Goes on nice leave my skin soft and moist.Only problem i have is dont get it to close to eyes because it irritates,4,Good,1392163200,2,2014,Beauty,male,1,0,1,0.666666667,23,1
A12EF4KEZ96KJC,daniel,2,3,FAKE water. goes on smelling good. wears off immediate. Dont wast your money here. I love this stuff and when you sell junk it really upsets me. I hate getting ripped off!Dan,1,FAKE,1393027200,2,2014,Beauty,male,1,0,1,0.666666667,32,1
A31IHTMYHVMK4W,bryan,2,3,"I heard about this product from beauty blogger maskCARA! I am an incredibly pale Irish girl who lacks the ability to tan naturally, so I decided to give this sunless tanning thing a try. Sun Labs medium sunless tanning lotion is incredibly natural looking! You would never know my tan came from a bottle. It isn't too dark either, it's just right. I re-apply every 2 days or so, and sometimes I add it to lotion when I just want to keep it from fading. I will definitely be buying this again! Great product overall!",5,Natural Glow for pale skin!,1393113600,2,2014,Beauty,male,1,0,1,0.666666667,95,5
ACT3FM565MP3C,david,2,3,"I purchased lipogaine with scepticism thinking like most products it would be a complete waste of money. Anyway I began noticing early staging of hair loss with the front hairline although not particularly noticeable yet enough for me to buy lipogaine. The first 2 weeks I was alarmed at the sheer level of hair shedding , however as you probably know its a sign the product is working. So I continued applying twice a day as instructed and after 10-12 weeks I was noticing small hairs appearing and after 4 months the receding area had improved by 25%. I was very pleased thinking if I continue using this product I will eventually have a full head of hair. Unfortunately after month 4 there was no improvement and this continues to be the case after 7 months. So in a nutshell it is not a long term solution and I am now contemplating having an fue transplant! A word of caution if buying lipogaine, one bottle will not last anything like the 4 weeks it suggests!",3,worked briefly,1392681600,2,2014,Beauty,male,1,0,1,0.666666667,175,2
A2I09U4EPLZ7H5,cesar,2,3,"I recommend this product, IT moisturizes your skin leaving it soft and radiant, My experience has been good using this product.",5,excellent product!,1392336000,2,2014,Beauty,male,1,0,1,0.666666667,21,2
A1KSLJYDZ5CYJ3,reginald,2,3,I bought this to combat stretch marks on my rear end and I there is a drastic improvement. I love this product.,4,There is a difference,1392336000,2,2014,Beauty,male,0.99,0,1,0.666666667,22,4
A3IIGCFLKVFW8M,brian,2,3,When it comes down to it Murphy's oil soap is still better than most wood floor cleaners that I tried. It cleans up and it definitely smells great. I'm going to stick with what works.,5,Tried and true,1393459200,2,2014,Beauty,male,1,0,1,0.666666667,35,3
A3NO7KC0DHORC5,nelson,12,17,"My wife had this on her wishlist and i got it for her without her realizing it... she was totally surprised... oh and yeah, her hair looked amazing after she used it...She loves it and i love how she looks after using it... :)",4,Got it for my wife -now she's hotter... ;),1388620800,1,2014,Beauty,male,0.99,0,1,0.705882353,44,9
ACSS0DS59LBE2,frank,22,31,"This product sucked for me. It's messy, extremely limited in how it would work and where, and the possible side affects were less than desirable for he very minor benefit one hoped to attain.",1,Lousy product. Hopelessly limited results.,1389052800,1,2014,Beauty,male,1,0,1,0.709677419,34,5
A14JKRCGSG1XYV,tim,3,4,"Never tried it myself but the females around here swear by it. As hard as they are to please, it must be really good stuff.",5,Wife and Mother-in-law love it.,1388620800,1,2014,Beauty,male,0.99,0,1,0.75,25,5
A2QNHOLIG6B8GX,joseph,6,8,"Got this for body wash and for my hair in place of shampoo that held sulfates in it. Turned out im allergic to sulfates and sulfides.A LITTLE BIT GOES A LONG WAYS. DILUTE DILUTE DILUTE. especially if you are using this on skin and hair. I keep mine in a pump with a 1:8 ratio of Bronner's and water and it lathers well. Works best if you rinse repeat, just dont leave it in your hair or skin for very long otherwise you may end up dried out.Not sure what it is but this cleans my hair well, but dries my scalp out and makes some flakes. Not near as bad as regular store bought shampoo with sulfates, but still more than I like.Been using it now for about 8 weeks. Body wash it works, love the smell, bit on the strong side though.Some of the dryness may be because of winter and hard water at the place I reside in, so will update it later on down the road as the weather improves.I expect this bottle to last me an entire year. 2 months in and I am just barely past the top of the label.",3,Use as a hygiene product,1389139200,1,2014,Beauty,male,0.99,0,1,0.75,197,5
A2CPV7ET08GDTN,jim,3,4,"It makes my wonderful, beautiful, girlfriend smell so good I can't keep my hands of of her!!! I sure do love her!!!",5,Love it!,1390608000,1,2014,Beauty,male,1,0,1,0.75,22,2
A3N4VTNFPMTHEF,james,3,4,"My asthma has been bothering me lately, so I thought I'd give Dr. King's Natural Medicine Asthma Sympton Relief a try.  It comes in a small, pump spray bottle, similar to sore throat spray.  The medicine has a light, bland taste to it like a slightly starchy water.I first tried it out a few days ago when I woke up with a bit of wheezing.  I did three sprays and waited for about 30 minutes to see if I could feel any affect.  After a while, I actually felt worse and had to reach for my rescue inhaler.  I've tried it out a few more times since then, and each time, I've had either no improvement or my asthma got worse.An all-natural, over-the-counter asthma medication sounds amazing, but this stuff just doesn't work for me.",2,Doesn't work for me,1391644800,2,2014,Beauty,male,0.99,0,1,0.75,135,4
A17RKOI3Z10OF5,david,9,12,"These soaps contain &#34;triclosan&#34; which is added so they can claim it's &#34;antibacterial&#34;.  All soap removes and kills bacteria, but adding an &#34;antibacterial&#34; additive is a marketing ploy.  There is no added benefit, but triclosan is an endocrine disruptor, which means it interferes with your bodies hormones.  Not only that, but this overuse of antibacterial ingredients is leading to the spread of antibiotic-resistant bacteria, which threatens everyone's health.  And it all ends up in the sewer system and then spread into the environment where it causes more harm.  For these reasons, the FDA is working to ban these soaps.Only use soaps that do not contain an &#34;anti-bacterial&#34; additive.",1,"Contains the harmful ""triclosan"" antibacterial additive.",1393372800,2,2014,Beauty,male,1,0,1,0.75,108,6
A24MO3LIQUP02G,joseph,4,5,I recently started having severe panic attacks and was looking for an alternative to prescription meds. I tried nerve tonic pills and noticed they helped. When I reordered they sent me the 500 capsules accidentally and it was the best mistake ever. Helps relieve most of the stress  and anxiety when I'm having an attack. Much better than calling an ambulance thinking I'm having a heart attack!!!!!,5,Great med alternative,1390953600,1,2014,Beauty,male,0.99,0,1,0.8,67,3
